SALE TYPE,SOLD DATE,PROPERTY.TYPE,ADDRESS,CITY,STATE.OR.PROVINCE,ZIP.OR.POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1600 Meadowbrook Dr,Garland,TX,75042,224900,3,2,Meadowbrook Estates,1328,10498,1948,46,169,,Active,,,14378069,N,Y,32.9196507,-96.6554809
MLS Listing,,Single Family Residential,705 Bandera Dr,Allen,TX,75013,545000,4,3.5,Twin Creeks Ph Two-A & Two-B,3617,10454,1996,1,151,48,Active,,,14399714,N,Y,33.1086968,-96.7116274
MLS Listing,,Single Family Residential,130 Park Ln,Trophy Club,TX,76262,560000,5,4,Lakes Of Trophy Club Ph 1,3413,10454,1999,2,164,48,Active,,,14414172,N,Y,33.0069093,-97.2101393
MLS Listing,,Single Family Residential,1213 Donegal Ln,Garland,TX,75044,309900,4,2,Cloverdell Mdws 01,2427,10454,1995,2,128,,Active,,,14391804,N,Y,32.9786315,-96.6150306
MLS Listing,,Single Family Residential,2516 Lakeview Dr,Bedford,TX,76021,345000,3,2,Bedford Ranch Estates,2225,10454,1973,3,155,,Active,,,14413828,N,Y,32.8503565,-97.1498716
MLS Listing,,Single Family Residential,406 Cody Ln,Mansfield,TX,76063,592000,5,4.5,Bower Ranch,3958,10454,2020,3,150,58,Active,August-22-2020 01:00 PM,August-22-2020 04:00 PM,14413852,N,Y,32.56866,-97.058001
MLS Listing,,Single Family Residential,717 Bowie St,Forney,TX,75126,215000,4,2,Heritage Hill 2,1734,10454,1983,3,124,,Active,,,14412321,N,Y,32.7650994,-96.4705129
MLS Listing,,Single Family Residential,1163 Livorno Dr,Rockwall,TX,75032,479396,5,3.5,Sonoma Verde 80’s,3619,10454,2020,7,132,55,Active,,,14410075,N,Y,32.851896,-96.373192
MLS Listing,,Single Family Residential,4415 Quail Hollow Rd,Dallas,TX,75287,550000,4,3.5,Country Brook Sec One,3363,10454,1981,10,164,50,Active,,,14403482,N,Y,32.9995728,-96.8336972
MLS Listing,,Single Family Residential,3312 Wendover Ct,Bedford,TX,76021,500000,4,3.5,Wendover Add,3384,10454,1985,11,148,33,Active,,,14403413,N,Y,32.8600789,-97.1464337
MLS Listing,,Single Family Residential,5812 Johns Wood Dr,Plano,TX,75093,695000,4,4.5,Windhaven Sec Three,3953,10454,1997,11,176,43,Active,,,14405357,N,Y,33.0536863,-96.8203202
MLS Listing,,Single Family Residential,4601 Remington Park Dr,Flower Mound,TX,75028,469000,4,3,Remington Park At Bridlewood,2741,10454,1997,12,171,74,Active,,,14393681,N,Y,33.0491903,-97.0957987
MLS Listing,,Single Family Residential,2150 Crestlake Dr,Rockwall,TX,75087,329900,4,2.5,Crestview Ph 2 The Shores,2425,10454,1999,16,136,52,Active,,,14403105,N,Y,32.9453334,-96.4820056
MLS Listing,,Single Family Residential,209 Goldenrain Dr,Wylie,TX,75098,306000,4,2,Mccreary Estates 1,2227,10454,2001,24,137,50,Active,,,14392262,N,Y,33.0153482,-96.5949194
MLS Listing,,Single Family Residential,1820 Lake Glen Trl,Mansfield,TX,76063,379000,4,3,Walnut Creek North Addition,3137,10454,2005,25,121,,Active,,,14388648,N,Y,32.6012892,-97.1243498
MLS Listing,,Condo/Co-op,5916 Sandhurst Ln #234,Dallas,TX,75206,246000,2,2,Tuscany Condos,1050,,1967,7,234,311,Active,,,14409760,N,Y,32.8438401,-96.7648639
MLS Listing,,Single Family Residential,2220 Water Crest Ln #300,Glenn Heights,TX,75154,269500,3,2,Lindell Estates,1815,10454,2020,28,148,,Active,,,14388762,N,Y,32.5438454,-96.8471914
MLS Listing,,Single Family Residential,3804 Blaylock Pl,Plano,TX,75025,485000,5,4,Highland Ridge Viii,3535,10454,1998,28,137,50,Active,,,14391641,N,Y,33.0863189,-96.7662752
MLS Listing,,Condo/Co-op,14277 Preston Rd #1022,Dallas,TX,75254,192000,2,2,Preston On Creek Condos,1270,,1982,7,151,397,Active,,,14409660,N,Y,32.9433455,-96.8040617
MLS Listing,,Single Family Residential,711 Beau Dr,Wylie,TX,75098,419900,5,4,Birmingham Farms Add Ph 13a,4042,10454,2007,32,104,24,Active,,,14388133,N,Y,33.0276297,-96.5683714
MLS Listing,,Single Family Residential,3101 Woodford Dr,Arlington,TX,76013,264994,3,2.5,Woodland West Estates Add,2185,10454,1967,35,121,,Active,,,14386256,N,Y,32.7276286,-97.1581306
MLS Listing,,Single Family Residential,5725 River Rock Ln,Plano,TX,75093,679000,5,3.5,Windhaven Sec Five,4408,10454,1998,38,154,43,Active,,,14384944,N,Y,33.0554499,-96.8184782
MLS Listing,,Single Family Residential,217 Oakmont Dr,Trophy Club,TX,76262,459999,4,3.5,Trophy Club # 1,3085,10454,1980,39,149,,Active,,,14384578,N,Y,33.0016401,-97.2002227
MLS Listing,,Single Family Residential,3305 Snidow Ct,Plano,TX,75025,599900,5,4,Whiffletree V,3989,10454,1986,39,150,,Active,,,14383520,N,Y,33.0757174,-96.7560278
MLS Listing,,Single Family Residential,6800 Wedgestone Dr,Plano,TX,75023,375000,4,3,Wembley Court,2785,10454,1994,40,135,10,Active,,,14378991,N,Y,33.0688156,-96.7703327
MLS Listing,,Single Family Residential,3008 Winecup Ct,Heartland,TX,75126,300000,4,3,Heartland Prcl 8,3066,10454,2016,41,98,34,Active,,,14374623,N,Y,32.6834173,-96.4517451
MLS Listing,,Single Family Residential,1930 Channing Park Dr,Arlington,TX,76013,350000,3,2,Manors Of Channing Park The,2154,10454,2002,47,162,33,Active,,,14376916,N,Y,32.7323892,-97.1385075
MLS Listing,,Single Family Residential,6809 Golf Dr,University Park,TX,75205,3495000,5,7.5,Francis Daniel,6854,10454,2006,47,510,,Active,,,14377538,N,Y,32.8488491,-96.7940148
MLS Listing,,Single Family Residential,1 Grantley Ct,Dallas,TX,75230,1150000,4,5.5,Downs of Hillcrest PH 2,5333,10411,1996,7,216,371,Active,,,14309057,N,Y,32.9210327,-96.787507
MLS Listing,,Single Family Residential,7139 Harlan Dr,Rockwall,TX,75087,349900,5,3,Harlan Park Ph 1,2330,10411,1993,10,150,,Active,August-22-2020 12:00 PM,August-22-2020 02:00 PM,14405933,N,Y,32.9695755,-96.4653711
MLS Listing,,Single Family Residential,107 Heneretta Dr,Hurst,TX,76054,419900,4,3,Mill Creek Haven,3165,10411,1992,10,133,,Active,,,14405321,N,Y,32.8735818,-97.1670098
MLS Listing,,Single Family Residential,10102 Edgeway Cir,Rowlett,TX,75089,459900,4,4,Waters Edge Ph 1,3868,10411,2014,13,119,96,Active,,,14403550,N,Y,32.947621,-96.5201838
MLS Listing,,Condo/Co-op,18333 Roehampton Dr #213,Dallas,TX,75252,110000,1,1,Cimarron Court Condo Ph 1,584,958,1985,8,188,148,Active,,,14409690,N,Y,33.0014004,-96.8023724
MLS Listing,,Single Family Residential,13846 Creekside Pl,Dallas,TX,75240,825000,4,4.5,Creekside Place Add,3550,10411,1985,18,232,129,Active,,,14398483,N,Y,32.9355864,-96.7890134
MLS Listing,,Single Family Residential,1204 W Redbud Dr,Hurst,TX,76053,364900,4,3,Hurst Hills Add,3068,10411,1967,23,119,,Active,,,14397546,N,Y,32.8179774,-97.1987912
MLS Listing,,Single Family Residential,3614 French Creek Dr,Heartland,TX,75126,312990,4,2,Heartland,2235,10411,2020,31,140,38,Active,,,14389916,N,Y,32.676024,-96.460062
MLS Listing,,Single Family Residential,10647 Mapleridge Dr,Dallas,TX,75238,374900,4,2,Lake Highlands North,2294,10411,1965,32,163,,Active,,,14377478,N,Y,32.8822505,-96.7007619
MLS Listing,,Vacant Land,606 W 12th St,Dallas,TX,75208,265000,0,,Dallas Land 07 Loan Companys 0,,5924,1925,8,,,Active,,,14409451,N,Y,32.7409783,-96.832485
MLS Listing,,Vacant Land,509 S Llewellyn Ave,Dallas,TX,75208,265000,0,,Dallas Land 07 Loan Companys 0,,5793,,8,,,Active,,,14409449,N,Y,32.7408702,-96.83231
MLS Listing,,Single Family Residential,5413 Timber Creek Rd,Flower Mound,TX,75028,270000,3,2,Timbercreek Comm #11,1532,10411,1983,38,176,,Active,,,14385018,N,Y,33.0601175,-97.0520078
MLS Listing,,Single Family Residential,102 Griffith Ct,Euless,TX,76039,545000,4,3.5,Griffith Parc,3705,10411,2017,40,147,89,Active,,,14382988,N,Y,32.8629109,-97.0820112
MLS Listing,,Single Family Residential,1237 Navaho Trl,Richardson,TX,75080,1500000,6,6.5,Richardson Heights Ests North 3,5300,"10,410",2020,48,283,,Active,,,14376802,N,Y,32.9696186,-96.7624897
MLS Listing,,Condo/Co-op,6220 Bentwood Trl #1706,Dallas,TX,75252,169900,1,1,Bent Trail Twnhms,676,43560,1984,8,251,175,Active,,,14409538,N,Y,33.0026393,-96.7982712
MLS Listing,,Condo/Co-op,2239 Lovedale Ave #101,Dallas,TX,75235,359000,2,3,Harvey R Welch Homestead,1927,4356,2020,8,186,100,Active,,,14409563,N,Y,32.831285,-96.8531633
MLS Listing,,Single Family Residential,4400 Enchanted Oaks Dr,Arlington,TX,76016,635000,4,3,Enchanted Bay Add,3165,10367,1994,3,201,20,Active,,,14413582,N,Y,32.6760733,-97.2270702
MLS Listing,,Single Family Residential,13420 Mill Grove Ln,Dallas,TX,75240,479000,4,2.5,Hillcrest Homes,2924,10367,1964,4,164,,Active,,,14412455,N,Y,32.9311998,-96.7778002
MLS Listing,,Single Family Residential,8 Hayworth Ct,Mansfield,TX,76063,325000,3,2.5,Oakview Estates Add,2635,10367,2001,12,123,44,Active,,,14399251,N,Y,32.6133289,-97.144814
MLS Listing,,Single Family Residential,302 S Chestnut St,Forney,TX,75126,224900,3,2,Mc Keller Home Place 5,1747,10367,2001,13,129,,Active,,,14405231,N,Y,32.7392407,-96.468681
MLS Listing,,Condo/Co-op,1603 N Garrett Ave N #200,Dallas,TX,75206,75000,1,1,GARRETT PARK CONDOMINIUMS,559,,1982,8,134,235,Active,,,14409517,N,Y,32.8070466,-96.7729402
MLS Listing,,Single Family Residential,613 Summer Oaks Dr,Rockwall,TX,75087,422000,4,3.5,Breezy Hill,2935,10367,2020,20,144,58,Active,,,14399505,N,Y,32.980987,-96.454913
MLS Listing,,Single Family Residential,2325 Hartline Dr,Dallas,TX,75228,235000,3,1,Casa View Oaks 06,1218,10367,1954,24,193,,Active,,,14397502,N,Y,32.8301742,-96.6773237
MLS Listing,,Single Family Residential,952 Old Orchard Rd,Garland,TX,75041,234900,4,2.5,Orchard Hills Estates,1989,10367,1954,28,118,,Active,,,14391725,N,Y,32.8835775,-96.6429966
MLS Listing,,Single Family Residential,933 Ginger Trl,DeSoto,TX,75115,325000,4,2.5,Elerson Ranch 02,3259,10367,2010,40,100,120,Active,,,14383330,N,Y,32.5787405,-96.879543
MLS Listing,,Condo/Co-op,5909 Luther Ln #1403,Dallas,TX,75225,445000,2,2,Shelton Condo,1406,65993,1983,8,317,914,Active,,,14409479,N,Y,32.8637187,-96.8111691
MLS Listing,,Single Family Residential,102 Briarstone Dr,Alvarado,TX,76009,268500,3,2,Stonegate Manor Ph 01,2241,10324,2014,5,120,,Active,,,14409876,N,Y,32.4258431,-97.2198888
MLS Listing,,Single Family Residential,1008 Creek Xing,Coppell,TX,75019,579000,4,4,Gibbs Station Ph 02 Rep,3417,10324,1996,31,169,42,Active,,,14387973,N,Y,32.9774809,-96.9578
MLS Listing,,Single Family Residential,4332 Avondale Ave,Dallas,TX,75219,1139000,3,3.5,Avondale,3157,10324,1950,39,361,,Active,,,14376143,N,Y,32.8171136,-96.8010058
MLS Listing,,Single Family Residential,3501 Waverly Ct,Arlington,TX,76015,185000,3,2,Waverly Place,1435,10324,1986,41,129,,Active,,,14382446,N,Y,32.6886556,-97.1201068
MLS Listing,,Single Family Residential,1108 Squaw Vly,Rockwall,TX,75087,369000,4,3,The Pinnacle Ph II,3149,10280,1994,117,117,,Active,,,14325469,N,Y,32.9337045,-96.4725323
MLS Listing,,Condo/Co-op,330 Las Colinas Blvd E #330,Irving,TX,75039,209900,1,1,Grand Treviso Condos,805,140133,2001,8,261,480,Active,,,14409378,N,Y,32.8654753,-96.9381064
MLS Listing,,Single Family Residential,2852 Valwood Pkwy,Farmers Branch,TX,75234,289000,4,2,Valwood Park 08,1736,10280,1959,1,166,,Active,,,14413841,N,Y,32.9386481,-96.8824133
MLS Listing,,Single Family Residential,3845 Waldorf St,Fort Worth,TX,76119,230000,3,2,Astoria Add,1646,10280,2020,14,140,,Active,,,14403821,N,Y,32.706885,-97.235989
MLS Listing,,Condo/Co-op,635 Via Ravello #635,Irving,TX,75039,399995,3,3.5,Positano Condo,2652,4356,2006,8,151,500,Active,,,14409442,N,Y,32.8988536,-96.9565219
MLS Listing,,Single Family Residential,1307 E Spring Valley Rd,Richardson,TX,75081,319900,3,2,Glenville Park Rep,2314,10280,1980,16,138,,Active,,,14403125,N,Y,32.9389598,-96.7037915
MLS Listing,,Single Family Residential,1117 Colbi St,Kennedale,TX,76060,325000,4,3,Beacon Hill - Kennedale,2621,10280,2014,18,124,21,Active,,,14400079,N,Y,32.6373791,-97.2020543
MLS Listing,,Single Family Residential,3019 Springview Ave,Dallas,TX,75216,249900,4,2,Bonnie View Gardens,1766,10280,2020,25,142,,Active,,,14386271,N,Y,32.71479,-96.775229
MLS Listing,,Vacant Land,8501 Lighthouse Dr,Flower Mound,TX,75022,349000,0,,The Estates At Tour 18 Sec 3,,90953,,9,,271,Active,,,14409410,N,Y,33.063572,-97.159975
MLS Listing,,Vacant Land,201 Lillian St,Dallas,TX,75211,99900,0,,Beverly Hills Anx Add,,33106,,9,,,Active,,,14409409,N,Y,32.746228,-96.875872
MLS Listing,,Single Family Residential,2005 Lake Forest Dr,Rockwall,TX,75087,419000,5,3.5,Hillcrest Shores Ph Three,3885,10280,2005,27,108,36,Active,,,14387866,N,Y,32.9431291,-96.4797152
MLS Listing,,Single Family Residential,3002 Paisley Dr,Midlothian,TX,76065,345000,4,2.5,Parkside Estates,3044,10280,2017,28,113,29,Active,,,14392207,N,Y,32.4982241,-96.9585342
MLS Listing,,Single Family Residential,3518 Gillon Ave,Highland Park,TX,75205,3400000,5,6,Highland Park,6635,10280,1997,28,512,,Active,,,14391855,N,Y,32.8273026,-96.7909628
MLS Listing,,Single Family Residential,3310 Jubilee Trl,Dallas,TX,75229,349800,3,2,Kenilworth Estates,1668,10280,1962,39,210,,Active,,,14382680,N,Y,32.8998462,-96.8654668
MLS Listing,,Single Family Residential,144 Hampton Dr,Fate,TX,75087,299900,4,3,Woodcreek Ph 3-C,2389,10237,2007,1,126,45,Active,,,14414922,N,Y,32.9401391,-96.3870457
MLS Listing,,Single Family Residential,1598 Reserve Rd,Waxahachie,TX,75165,349000,4,2.5,The Cove Ph 1 A,2807,10237,2016,4,124,38,Active,,,14413206,N,Y,32.4276788,-96.8298052
MLS Listing,,Single Family Residential,6655 Orangewood Dr,Dallas,TX,75248,479000,4,2.5,Preston Meadow Estates,2496,10237,1970,4,192,,Active,,,14408621,N,Y,32.9576827,-96.7947672
MLS Listing,,Single Family Residential,717 Crestbrook Dr,Flower Mound,TX,75028,499900,5,3.5,Brookstone Add,3565,10237,1999,21,140,42,Active,,,14399158,N,Y,33.0219757,-97.0398045
MLS Listing,,Condo/Co-op,1505 Elm St #401,Dallas,TX,75201,219500,1,1.5,1505 Elm Street Condominiums,1059,10019,1957,9,207,867,Active,,,14409301,N,Y,32.7814834,-96.7997122
MLS Listing,,Vacant Land,6138 Preston Haven Dr,Dallas,TX,75230,729000,0,,Preston Haven Estates,,17380,1955,9,,,Active,,,14409143,N,Y,32.9085812,-96.8005622
MLS Listing,,Condo/Co-op,11490 Audelia Rd #223,Dallas,TX,75243,125500,3,1.5,Cambridge Condos Ph 01 03,985,435295,1980,9,127,430,Active,,,14409359,N,Y,32.9021899,-96.7169666
MLS Listing,,Single Family Residential,709 Stafford Dr,Arlington,TX,76012,365000,4,3,Meadow Park Estates Add,2777,10193,1973,94,131,,Active,,,14342312,N,Y,32.7671578,-97.1158126
MLS Listing,,Vacant Land,727 E Pleasant Run Rd,Cedar Hill,TX,75104,311000,0,,Pleasant Run Farms,,29664,,9,,,Active,,,14409346,N,Y,32.604968,-96.925556
MLS Listing,,Single Family Residential,5833 Gallant Fox Ln,Plano,TX,75093,550000,4,3,Steeplechase - Phase 1,3078,10193,1983,10,179,47,Active,,,14406538,N,Y,33.0257445,-96.822246
MLS Listing,,Single Family Residential,912 Leslie Dr,Arlington,TX,76012,284999,4,2,Meadow Park Estates,2204,10193,1974,13,129,,Active,,,14388489,N,Y,32.7723143,-97.117705
MLS Listing,,Single Family Residential,8823 Santa Clara Dr,Dallas,TX,75218,376500,2,1,Shamrock Shores,950,10193,1940,25,396,,Active,,,14396494,N,Y,32.8225562,-96.7074064
MLS Listing,,Single Family Residential,5858 Colhurst St,Dallas,TX,75230,1175000,4,3.5,Avalon,3914,10193,1975,35,300,,Active,,,14378145,N,Y,32.8808971,-96.8071795
MLS Listing,,Single Family Residential,2228 Galloway Blvd,Trophy Club,TX,76262,730000,5,5,The Highlands At Trophy Club N,4443,10193,2011,37,164,38,Active,,,14382764,N,Y,33.0099394,-97.1951231
MLS Listing,,Single Family Residential,605 Highview Ln,Rockwall,TX,75087,375000,4,3.5,The Pinnacle-Phase I,2732,10193,1998,41,137,,Active,,,14382196,N,Y,32.9363719,-96.4713873
MLS Listing,,Single Family Residential,326 Pecan Hollow Dr,Coppell,TX,75019,589000,5,3.5,Pecan Hollow,3829,10193,1991,47,154,7,Active,,,14373053,N,Y,32.9733494,-96.9827873
MLS Listing,,Single Family Residential,500 N 2nd St,Midlothian,TX,76065,435000,4,3,R Horton,2931,10149,2012,5,148,,Active,,,14405895,N,Y,32.486463,-97.000836
MLS Listing,,Single Family Residential,901 Crowley Rd,Arlington,TX,76012,510000,4,3,Interlochen Estates Add,3911,10149,1973,19,130,,Active,,,14398615,N,Y,32.746105,-97.1565316
MLS Listing,,Condo/Co-op,2727 Hood St #105,Dallas,TX,75219,289000,1,1,Hood Condo 2727,625,14418,1964,9,462,242,Active,August-23-2020 03:30 PM,August-23-2020 05:00 PM,14408954,N,Y,32.804777,-96.8103194
MLS Listing,,Single Family Residential,9243 E Lake Highlands Dr,Dallas,TX,75218,699000,4,2,Lake Hlnds Add,2085,10149,1949,20,335,,Active,,,14399845,N,Y,32.8390013,-96.7101542
MLS Listing,,Single Family Residential,1402 Kiowa Dr,Arlington,TX,76012,254500,3,2,Indian Hill Add,2256,10149,1965,21,113,,Active,,,14398793,N,Y,32.7577316,-97.1262554
MLS Listing,,Single Family Residential,4316 Coryell Way,Mesquite,TX,75150,229500,3,2,Country Meadow 01,1452,10149,1981,22,158,,Active,,,14398372,N,Y,32.8221132,-96.6234191
MLS Listing,,Single Family Residential,911 Turner Ave,Dallas,TX,75208,325000,2,2,Kidd Spgs Heights,1244,10149,1924,24,261,,Active,,,14397426,N,Y,32.7536476,-96.8391861
MLS Listing,,Single Family Residential,2300 Northview Dr,Mesquite,TX,75150,280000,4,4,Eastridge Pk #7,2500,10149,1969,31,112,,Active,,,14390110,N,Y,32.8011218,-96.634522
MLS Listing,,Single Family Residential,6420 Del Norte Ln,Dallas,TX,75225,1095000,4,4,Prestonville,3612,10149,2020,32,303,,Active,,,14389804,N,Y,32.8685223,-96.7943519
MLS Listing,,Single Family Residential,1840 Oates Dr,Dallas,TX,75228,300000,3,2,Casa View Haven,1330,10149,1951,46,226,,Active,,,14379732,N,Y,32.821492,-96.6830049
MLS Listing,,Single Family Residential,6631 Roughleaf Ridge Rd,Flower Mound,TX,76226,524999,4,3,Canyon Falls Village 14,3051,10106,2018,305,172,212,Active,,,14205927,N,Y,33.079531,-97.203502
MLS Listing,,Single Family Residential,504 Bryn Mawr,Forney,TX,75126,230000,3,2,Mc Keller Home Place 5,1734,10106,2003,1,133,,Active,,,14414002,N,Y,32.7371198,-96.4685062
MLS Listing,,Condo/Co-op,3225 Turtle Creek Blvd #814,Dallas,TX,75219,289900,1,1,Renaissance On Turtle Creek,844,154028,1998,9,343,488,Active,,,14408972,N,Y,32.8066148,-96.8038366
MLS Listing,,Single Family Residential,3305 Northwest Pkwy,University Park,TX,75225,1150000,3,1,University Heights 08,1353,10062,1950,4,850,,Active,,,14410695,N,Y,32.8651166,-96.7855906
MLS Listing,,Single Family Residential,7004 Reatta Ct,North Richland Hills,TX,76182,457000,5,4,Graham Ranch,3771,10062,2010,10,121,28,Active,,,14408943,N,Y,32.8741541,-97.2308824
MLS Listing,,Single Family Residential,1705 Inwood Blvd,Garland,TX,75042,180000,3,1.5,Crest Ridge Estates,1104,10062,1954,12,163,,Active,,,14405169,N,Y,32.9042264,-96.6535287
MLS Listing,,Single Family Residential,1516 Valerie Dr,Cedar Hill,TX,75104,369000,4,3,Kingswood 06 2nd Sec Rev,3003,10062,1992,24,123,2,Active,,,14397257,N,Y,32.5665524,-96.9742473
MLS Listing,,Single Family Residential,2513 Halbert St,Fort Worth,TX,76112,175000,2,1,Green Hill Add,1710,10062,1955,27,102,,Active,,,14392140,N,Y,32.7435487,-97.2146769
Redfin Data,,Single Family Residential,1724 Westlake Dr,Plano,TX,75075,339900,4,3,Plano,2437,10041,1968,1,139,,Pre On-Market,,,61458,N,Y,33.0087054,-96.7280336
MLS Listing,,Single Family Residential,2513 Loch Haven Dr,Plano,TX,75023,415000,4,3,West Plano Estates Sec I,2974,10019,1982,7,140,,Active,,,14408543,N,Y,33.0543704,-96.7433359
MLS Listing,,Single Family Residential,618 Northside Ave,Lewisville,TX,75057,205000,3,1.5,Berry Heights 3,1539,10019,1960,18,133,,Active,,,14387628,N,Y,33.0628391,-97.007616
MLS Listing,,Single Family Residential,1426 Northridge Dr,Carrollton,TX,75006,305000,4,3,Ridge Crest Add #4,2257,10019,1972,26,135,,Active,,,14392396,N,Y,32.9826781,-96.9020273
Redfin Data,,Single Family Residential,8526 Stults Rd,Dallas,TX,75243,839000,4,3,Dallas,2881,10019,2015,5,291,,Pre On-Market,,,61166,N,Y,32.904598,-96.759872
MLS Listing,,Condo/Co-op,14151 Montfort Dr #256,Dallas,TX,75254,199000,2,2,Lifescape Villas On Montfort Ph 01,1336,436,1981,9,149,302,Active,,,14409182,N,Y,32.9407408,-96.8143444
MLS Listing,,Ranch,732 Fay Blvd,Fort Worth,TX,76120,149900,0,,Draughon Heights Add,,48439,1950,9,,,Active,,,14387988,N,Y,32.7692957,-97.2034473
MLS Listing,,Single Family Residential,1425 Grimes Dr,Carrollton,TX,75010,360000,3,2,Cedar Elm Estates,2055,10019,1999,1,175,23,Active,,,14415013,N,Y,33.0150857,-96.9342271
MLS Listing,,Single Family Residential,4118 Rupert St,Dallas,TX,75212,210000,4,2,Colonia Weisenberger,1502,10019,2001,2,140,,Active,,,14414414,N,Y,32.7911981,-96.8682444
MLS Listing,,Single Family Residential,303 Parke Lake Dr,Wylie,TX,75098,398599,3,3.5,Woodbridge Ph 10d,2984,10019,2010,2,134,33,Active,,,14402585,N,Y,32.984875,-96.5514224
MLS Listing,,Single Family Residential,7311 Sparrow Point Ln,Sachse,TX,75048,399900,4,2.5,Quail Hollow Estates # 2,3326,10019,2003,3,120,30,Active,,,14386706,N,Y,32.9885944,-96.6005933
MLS Listing,,Single Family Residential,2400 Brown Deer Trl,Plano,TX,75023,449500,5,4,Hunters Glen Estates Vii,3437,10019,1983,3,131,,Active,,,14412231,N,Y,33.068456,-96.7418306
MLS Listing,,Single Family Residential,2902 Saint Jude Dr,Mansfield,TX,76063,329999,4,3,Antigua III Add,3099,10019,2002,3,106,,Active,,,14412476,N,Y,32.607669,-97.1218684
